@relation customer_shopping_data_pre

@attribute gender=Male numeric
@attribute age numeric
@attribute price numeric
@attribute category {Clothing,Shoes,Books,Cosmetics,'Food & Beverage',Toys,Technology,Souvenir}

@data
0,67,45.45,Books
0,67,3000.85,Shoes
0,65,26.15,'Food & Beverage'
0,35,1050,Technology
1,38,1200.32,Clothing
1,65,71.68,Toys
0,38,203.3,Cosmetics
0,23,203.3,Cosmetics
1,47,20.92,'Food & Beverage'
1,22,3000.85,Shoes
0,67,3000.85,Shoes
1,25,46.92,Souvenir
0,60,900.24,Clothing
0,36,3150,Technology
1,19,121.98,Cosmetics
0,43,1200.32,Clothing
1,51,75.75,Books
1,32,600.17,Shoes
0,31,121.98,Cosmetics
0,66,1200.32,Clothing
1,68,300.08,Clothing
1,40,35.19,Souvenir
0,61,2100,Technology
1,24,15.15,Books
1,22,10.46,'Food & Beverage'
0,47,300.08,Clothing
1,68,107.52,Toys
1,59,1500.4,Clothing
1,23,1500.4,Clothing
1,66,10.46,'Food & Beverage'
1,40,26.15,'Food & Beverage'
0,35,121.98,Cosmetics
0,68,71.68,Toys
0,66,5.23,'Food & Beverage'
1,45,2400.68,Shoes
0,59,1050,Technology
0,38,35.84,Toys
0,26,15.15,Books
1,62,26.15,'Food & Beverage'
1,49,300.08,Clothing
1,32,3000.85,Shoes
0,46,600.16,Clothing
0,48,35.19,Souvenir
0,36,5.23,'Food & Beverage'
0,49,10.46,'Food & Beverage'
0,27,1050,Technology
0,20,3150,Technology
0,23,1500.4,Clothing
1,62,75.75,Books
0,62,143.36,Toys
0,61,900.24,Clothing
0,63,1200.34,Shoes
0,52,15.15,Books
0,47,143.36,Toys
1,41,3150,Technology
0,23,900.24,Clothing
0,28,1200.32,Clothing
1,47,1200.32,Clothing
0,48,1200.32,Clothing
0,24,71.68,Toys
1,55,1200.32,Clothing
1,54,1200.32,Clothing
1,56,179.2,Toys
0,56,15.69,'Food & Beverage'
0,24,300.08,Clothing
0,35,900.24,Clothing
0,37,20.92,'Food & Beverage'
0,46,900.24,Clothing
0,19,5.23,'Food & Beverage'
0,30,2400.68,Shoes
0,27,162.64,Cosmetics
0,60,900.24,Clothing
1,41,203.3,Cosmetics
0,28,107.52,Toys
0,32,1500.4,Clothing
0,64,60.6,Books
0,53,162.64,Cosmetics
0,57,300.08,Clothing
0,52,1500.4,Clothing
0,53,60.6,Books
1,57,71.68,Toys
0,53,2400.68,Shoes
0,34,3150,Technology
0,30,35.84,Toys
0,22,162.64,Cosmetics
0,46,1200.32,Clothing
0,54,40.66,Cosmetics
1,42,1500.4,Clothing
0,61,5.23,'Food & Beverage'
0,30,35.84,Toys
0,56,3000.85,Shoes
0,22,107.52,Toys
1,59,900.24,Clothing
0,26,1200.32,Clothing
0,66,1200.32,Clothing
1,21,900.24,Clothing
0,56,20.92,'Food & Beverage'
1,53,162.64,Cosmetics
0,62,203.3,Cosmetics
1,49,1500.4,Clothing
0,37,81.32,Cosmetics
0,42,143.36,Toys
0,48,1500.4,Clothing
1,43,30.3,Books
1,25,10.46,'Food & Beverage'
0,41,58.65,Souvenir
0,33,300.08,Clothing
0,30,1500.4,Clothing
0,42,900.24,Clothing
0,28,600.17,Shoes
0,39,1200.32,Clothing
1,48,300.08,Clothing
0,51,162.64,Cosmetics
0,63,45.45,Books
0,28,179.2,Toys
0,66,10.46,'Food & Beverage'
1,27,600.17,Shoes
1,25,600.16,Clothing
0,43,40.66,Cosmetics
1,60,1200.32,Clothing
0,38,121.98,Cosmetics
1,32,162.64,Cosmetics
0,29,179.2,Toys
0,24,600.16,Clothing
0,54,1500.4,Clothing
0,51,2400.68,Shoes
1,18,45.45,Books
1,69,26.15,'Food & Beverage'
0,47,600.16,Clothing
1,62,600.16,Clothing
0,66,1500.4,Clothing
0,53,1500.4,Clothing
0,37,300.08,Clothing
0,39,1200.32,Clothing
1,24,35.19,Souvenir
0,49,107.52,Toys
0,25,15.69,'Food & Beverage'
1,29,3000.85,Shoes
0,46,2400.68,Shoes
0,25,900.24,Clothing
1,55,600.16,Clothing
0,39,162.64,Cosmetics
0,66,143.36,Toys
0,46,900.24,Clothing
0,66,40.66,Cosmetics
1,59,600.16,Clothing
1,22,107.52,Toys
0,47,600.16,Clothing
1,35,1200.32,Clothing
0,64,1500.4,Clothing
0,47,600.16,Clothing
0,62,5.23,'Food & Beverage'
1,26,3000.85,Shoes
1,47,35.19,Souvenir
0,48,2400.68,Shoes
0,39,3000.85,Shoes
0,46,300.08,Clothing
0,65,1200.32,Clothing
1,59,23.46,Souvenir
1,37,900.24,Clothing
1,56,15.69,'Food & Beverage'
1,38,71.68,Toys
1,63,179.2,Toys
1,64,600.16,Clothing
0,62,300.08,Clothing
1,36,179.2,Toys
0,26,15.69,'Food & Beverage'
0,43,71.68,Toys
1,54,900.24,Clothing
1,69,1200.32,Clothing
0,60,1500.4,Clothing
0,68,3000.85,Shoes
0,62,3000.85,Shoes
1,58,900.24,Clothing
0,32,600.16,Clothing
0,46,1800.51,Shoes
1,60,1200.34,Shoes
0,40,40.66,Cosmetics
1,34,1500.4,Clothing
0,52,4200,Technology
0,25,162.64,Cosmetics
1,27,1800.51,Shoes
1,53,143.36,Toys
0,44,600.16,Clothing
1,40,1050,Technology
0,26,203.3,Cosmetics
1,44,600.16,Clothing
0,68,2400.68,Shoes
1,19,5250,Technology
0,58,162.64,Cosmetics
0,23,35.84,Toys
0,67,121.98,Cosmetics
1,25,15.69,'Food & Beverage'
0,57,1500.4,Clothing
0,18,300.08,Clothing
1,52,40.66,Cosmetics
0,27,300.08,Clothing
1,47,75.75,Books
1,39,900.24,Clothing
0,38,600.17,Shoes
0,56,4200,Technology
1,18,1800.51,Shoes
0,33,35.84,Toys
1,20,46.92,Souvenir
1,42,600.16,Clothing
0,53,1200.34,Shoes
0,63,3150,Technology
1,54,600.17,Shoes
0,40,1200.32,Clothing
1,63,1500.4,Clothing
1,18,1800.51,Shoes
0,39,3000.85,Shoes
0,46,1500.4,Clothing
1,31,1200.32,Clothing
0,35,1500.4,Clothing
0,34,1050,Technology
0,28,10.46,'Food & Beverage'
1,45,3150,Technology
1,59,900.24,Clothing
0,36,26.15,'Food & Beverage'
0,33,300.08,Clothing
1,33,35.84,Toys
0,24,600.16,Clothing
0,29,300.08,Clothing
0,24,600.16,Clothing
1,66,3000.85,Shoes
0,41,162.64,Cosmetics
0,68,1500.4,Clothing
0,37,300.08,Clothing
0,56,900.24,Clothing
0,69,5250,Technology
1,45,600.16,Clothing
0,45,1200.32,Clothing
1,57,300.08,Clothing
0,32,26.15,'Food & Beverage'
0,25,203.3,Cosmetics
0,67,300.08,Clothing
0,63,71.68,Toys
0,23,900.24,Clothing
0,20,71.68,Toys
1,23,5.23,'Food & Beverage'
0,56,1200.32,Clothing
1,30,600.16,Clothing
0,63,1500.4,Clothing
0,48,121.98,Cosmetics
0,45,900.24,Clothing
1,50,1200.32,Clothing
1,68,75.75,Books
1,32,1500.4,Clothing
0,50,900.24,Clothing
0,48,10.46,'Food & Beverage'
0,26,203.3,Cosmetics
0,32,900.24,Clothing
1,37,300.08,Clothing
1,20,5.23,'Food & Beverage'
0,29,40.66,Cosmetics
0,60,900.24,Clothing
1,40,1500.4,Clothing
0,52,300.08,Clothing
1,25,300.08,Clothing
0,66,10.46,'Food & Beverage'
0,59,26.15,'Food & Beverage'
0,61,300.08,Clothing
1,63,300.08,Clothing
0,68,71.68,Toys
0,62,1500.4,Clothing
1,26,5250,Technology
0,40,5250,Technology
1,27,26.15,'Food & Beverage'
1,67,300.08,Clothing
0,46,900.24,Clothing
1,24,5250,Technology
1,66,15.69,'Food & Beverage'
1,46,5.23,'Food & Beverage'
1,25,1200.32,Clothing
0,36,600.16,Clothing
1,43,203.3,Cosmetics
0,67,143.36,Toys
0,31,600.17,Shoes
0,52,162.64,Cosmetics
0,39,900.24,Clothing
0,48,75.75,Books
0,65,5250,Technology
0,59,600.16,Clothing
0,44,179.2,Toys
0,36,162.64,Cosmetics
0,55,81.32,Cosmetics
0,41,1500.4,Clothing
1,30,2400.68,Shoes
1,26,10.46,'Food & Beverage'
0,32,26.15,'Food & Beverage'
0,53,10.46,'Food & Beverage'
1,61,35.84,Toys
1,38,5.23,'Food & Beverage'
0,58,1500.4,Clothing
1,65,900.24,Clothing
0,41,162.64,Cosmetics
0,69,300.08,Clothing
0,49,107.52,Toys
0,52,1500.4,Clothing
0,25,1800.51,Shoes
1,20,10.46,'Food & Beverage'
1,42,600.16,Clothing
1,24,35.19,Souvenir
0,60,203.3,Cosmetics
1,45,35.84,Toys
0,43,1800.51,Shoes
0,28,900.24,Clothing
0,26,5.23,'Food & Beverage'
0,36,60.6,Books
0,21,23.46,Souvenir
1,32,143.36,Toys
0,25,300.08,Clothing
1,41,5250,Technology
1,56,1500.4,Clothing
0,58,600.16,Clothing
0,65,143.36,Toys
0,53,121.98,Cosmetics
0,29,600.17,Shoes
1,36,162.64,Cosmetics
0,30,900.24,Clothing
1,54,35.84,Toys
0,49,162.64,Cosmetics
0,41,300.08,Clothing
0,32,23.46,Souvenir
1,21,3000.85,Shoes
0,29,600.16,Clothing
1,23,71.68,Toys
1,23,900.24,Clothing
0,57,4200,Technology
1,22,4200,Technology
1,39,30.3,Books
0,20,1500.4,Clothing
1,19,15.15,Books
0,49,20.92,'Food & Beverage'
1,67,143.36,Toys
1,21,35.84,Toys
1,63,143.36,Toys
0,21,1200.32,Clothing
0,49,600.16,Clothing
1,20,1200.32,Clothing
0,58,2400.68,Shoes
0,26,10.46,'Food & Beverage'
1,34,81.32,Cosmetics
1,39,107.52,Toys
0,19,3000.85,Shoes
0,25,600.16,Clothing
0,52,26.15,'Food & Beverage'
1,46,600.16,Clothing
0,52,1200.32,Clothing
0,65,1200.32,Clothing
0,25,107.52,Toys
0,51,26.15,'Food & Beverage'
1,47,81.32,Cosmetics
1,31,1050,Technology
1,57,1500.4,Clothing
0,33,35.19,Souvenir
0,66,71.68,Toys
0,38,1500.4,Clothing
0,48,600.16,Clothing
0,49,26.15,'Food & Beverage'
0,24,15.15,Books
0,22,40.66,Cosmetics
1,18,300.08,Clothing
1,50,15.15,Books
0,59,1500.4,Clothing
1,28,1200.32,Clothing
1,56,1500.4,Clothing
0,45,1500.4,Clothing
1,54,1500.4,Clothing
0,37,2400.68,Shoes
0,33,203.3,Cosmetics
1,52,107.52,Toys
0,56,1800.51,Shoes
0,68,10.46,'Food & Beverage'
0,29,4200,Technology
0,40,11.73,Souvenir
0,24,81.32,Cosmetics
0,28,35.84,Toys
0,25,71.68,Toys
0,49,143.36,Toys
1,45,107.52,Toys
0,41,1500.4,Clothing
1,50,600.16,Clothing
1,67,203.3,Cosmetics
0,55,1050,Technology
0,38,900.24,Clothing
1,31,26.15,'Food & Beverage'
0,67,20.92,'Food & Beverage'
1,22,35.19,Souvenir
0,47,600.16,Clothing
0,67,203.3,Cosmetics
0,26,3000.85,Shoes
0,27,300.08,Clothing
0,28,35.84,Toys
0,45,40.66,Cosmetics
1,33,600.17,Shoes
1,56,162.64,Cosmetics
1,55,600.16,Clothing
1,32,45.45,Books
0,29,300.08,Clothing
1,68,5.23,'Food & Beverage'
1,34,162.64,Cosmetics
0,46,143.36,Toys
1,41,600.16,Clothing
1,44,15.15,Books
1,25,35.84,Toys
0,18,11.73,Souvenir
1,27,600.16,Clothing
1,55,1500.4,Clothing
1,29,23.46,Souvenir
0,59,15.15,Books
0,22,4200,Technology
0,30,1500.4,Clothing
1,63,600.16,Clothing
1,36,1200.34,Shoes
1,42,71.68,Toys
0,59,3150,Technology
0,31,121.98,Cosmetics
1,53,75.75,Books
0,48,1500.4,Clothing
0,32,1200.34,Shoes
0,63,1200.32,Clothing
1,47,179.2,Toys
0,23,900.24,Clothing
0,22,20.92,'Food & Beverage'
0,63,11.73,Souvenir
1,18,5.23,'Food & Beverage'
0,33,15.15,Books
1,23,5.23,'Food & Beverage'
1,62,107.52,Toys
0,57,900.24,Clothing
1,56,900.24,Clothing
1,45,162.64,Cosmetics
0,18,1200.32,Clothing
1,40,600.16,Clothing
0,48,1200.32,Clothing
0,25,15.69,'Food & Beverage'
0,48,26.15,'Food & Beverage'
0,20,15.69,'Food & Beverage'
0,36,35.84,Toys
0,50,81.32,Cosmetics
0,61,1500.4,Clothing
0,69,71.68,Toys
0,59,179.2,Toys
0,24,1200.34,Shoes
1,35,10.46,'Food & Beverage'
0,30,1500.4,Clothing
1,55,1200.32,Clothing
1,66,300.08,Clothing
0,59,26.15,'Food & Beverage'
1,59,5.23,'Food & Beverage'
1,34,15.69,'Food & Beverage'
0,56,26.15,'Food & Beverage'
0,28,900.24,Clothing
1,36,35.84,Toys
1,47,900.24,Clothing
0,69,81.32,Cosmetics
0,59,300.08,Clothing
0,57,10.46,'Food & Beverage'
0,49,900.24,Clothing
0,55,107.52,Toys
0,47,600.16,Clothing
1,40,600.16,Clothing
1,29,900.24,Clothing
0,64,179.2,Toys
1,61,1200.34,Shoes
0,27,45.45,Books
0,61,300.08,Clothing
0,50,900.24,Clothing
0,19,900.24,Clothing
0,67,300.08,Clothing
1,56,40.66,Cosmetics
0,44,1200.34,Shoes
1,25,45.45,Books
0,53,10.46,'Food & Beverage'
0,25,1200.32,Clothing
0,20,900.24,Clothing
1,38,900.24,Clothing
0,34,1050,Technology
1,54,2400.68,Shoes
1,29,1200.32,Clothing
0,25,121.98,Cosmetics
0,59,143.36,Toys
0,48,45.45,Books
1,49,203.3,Cosmetics
1,46,60.6,Books
0,55,3150,Technology
1,39,1500.4,Clothing
1,24,121.98,Cosmetics
0,22,900.24,Clothing
1,63,1200.32,Clothing
1,19,121.98,Cosmetics
0,38,162.64,Cosmetics
1,53,20.92,'Food & Beverage'
1,50,300.08,Clothing
1,44,900.24,Clothing
1,49,143.36,Toys
0,43,20.92,'Food & Beverage'
0,66,203.3,Cosmetics
1,68,26.15,'Food & Beverage'
1,67,900.24,Clothing
0,53,600.17,Shoes
0,22,600.16,Clothing
0,67,900.24,Clothing
1,58,2400.68,Shoes
1,38,203.3,Cosmetics
0,41,3150,Technology
1,44,26.15,'Food & Beverage'
0,60,2100,Technology
1,28,600.16,Clothing
1,30,1200.34,Shoes
1,28,3000.85,Shoes
0,23,179.2,Toys
0,42,143.36,Toys
1,69,600.16,Clothing
1,64,26.15,'Food & Beverage'
1,30,71.68,Toys
1,50,1800.51,Shoes
1,22,300.08,Clothing
0,39,1200.34,Shoes
0,59,58.65,Souvenir
0,56,203.3,Cosmetics
1,19,20.92,'Food & Beverage'
0,53,121.98,Cosmetics
0,44,900.24,Clothing
0,56,40.66,Cosmetics
1,23,300.08,Clothing
0,38,121.98,Cosmetics
0,56,162.64,Cosmetics
0,28,35.84,Toys
0,40,5.23,'Food & Beverage'
0,38,107.52,Toys
1,44,300.08,Clothing
1,22,600.16,Clothing
0,47,1200.32,Clothing
1,19,600.17,Shoes
0,66,26.15,'Food & Beverage'
0,59,5.23,'Food & Beverage'
1,52,71.68,Toys
0,33,162.64,Cosmetics
0,54,900.24,Clothing
0,60,1500.4,Clothing
0,60,300.08,Clothing
0,43,35.84,Toys
0,50,40.66,Cosmetics
1,50,600.16,Clothing
1,65,300.08,Clothing
1,46,1200.32,Clothing
0,62,1800.51,Shoes
1,50,1500.4,Clothing
1,62,1200.32,Clothing
0,34,2100,Technology
0,60,40.66,Cosmetics
0,27,1200.32,Clothing
0,68,40.66,Cosmetics
0,18,600.17,Shoes
1,50,58.65,Souvenir
0,28,203.3,Cosmetics
0,54,900.24,Clothing
0,65,121.98,Cosmetics
0,40,600.17,Shoes
1,55,900.24,Clothing
0,56,900.24,Clothing
1,57,143.36,Toys
0,39,20.92,'Food & Beverage'
0,55,1500.4,Clothing
0,61,15.69,'Food & Beverage'
0,33,900.24,Clothing
1,18,15.69,'Food & Beverage'
1,55,20.92,'Food & Beverage'
1,24,1200.32,Clothing
0,24,5.23,'Food & Beverage'
1,66,81.32,Cosmetics
1,42,900.24,Clothing
0,42,35.84,Toys
1,30,600.16,Clothing
1,52,179.2,Toys
1,23,300.08,Clothing
0,27,1500.4,Clothing
0,69,5250,Technology
0,44,1200.32,Clothing
0,39,20.92,'Food & Beverage'
1,38,3150,Technology
1,64,300.08,Clothing
1,45,121.98,Cosmetics
0,69,1200.32,Clothing
1,29,26.15,'Food & Beverage'
1,69,300.08,Clothing
1,40,23.46,Souvenir
1,22,11.73,Souvenir
0,42,900.24,Clothing
1,62,40.66,Cosmetics
1,49,35.19,Souvenir
0,24,58.65,Souvenir
0,46,20.92,'Food & Beverage'
0,57,75.75,Books
1,19,600.16,Clothing
1,21,203.3,Cosmetics
0,49,15.69,'Food & Beverage'
1,23,1800.51,Shoes
0,59,3000.85,Shoes
0,25,5.23,'Food & Beverage'
0,37,600.16,Clothing
0,48,26.15,'Food & Beverage'
0,38,35.84,Toys
0,51,1200.32,Clothing
0,61,1200.32,Clothing
0,59,600.16,Clothing
1,32,107.52,Toys
0,27,45.45,Books
0,36,1200.32,Clothing
1,68,900.24,Clothing
1,61,10.46,'Food & Beverage'
0,65,81.32,Cosmetics
1,54,600.17,Shoes
1,61,600.16,Clothing
0,42,121.98,Cosmetics
0,50,600.16,Clothing
1,33,162.64,Cosmetics
1,61,10.46,'Food & Beverage'
0,33,1500.4,Clothing
1,62,5250,Technology
1,36,3150,Technology
0,51,5250,Technology
1,61,1500.4,Clothing
0,59,203.3,Cosmetics
1,43,26.15,'Food & Beverage'
1,51,300.08,Clothing
0,53,300.08,Clothing
0,47,15.15,Books
0,28,1800.51,Shoes
1,67,15.69,'Food & Beverage'
0,26,5.23,'Food & Beverage'
0,54,40.66,Cosmetics
0,52,1200.32,Clothing
0,68,1200.32,Clothing
0,32,900.24,Clothing
0,62,600.16,Clothing
0,58,107.52,Toys
0,50,143.36,Toys
0,54,300.08,Clothing
0,35,300.08,Clothing
1,47,30.3,Books
0,45,1500.4,Clothing
1,40,1200.32,Clothing
0,55,900.24,Clothing
1,18,26.15,'Food & Beverage'
0,41,35.19,Souvenir
0,38,162.64,Cosmetics
1,21,121.98,Cosmetics
0,26,300.08,Clothing
0,27,600.16,Clothing
0,63,600.16,Clothing
0,30,35.84,Toys
0,62,600.16,Clothing
0,67,35.84,Toys
0,54,4200,Technology
1,37,600.16,Clothing
0,64,1500.4,Clothing
1,41,1200.32,Clothing
1,32,121.98,Cosmetics
0,49,179.2,Toys
1,23,2400.68,Shoes
0,39,107.52,Toys
0,43,4200,Technology
0,25,107.52,Toys
0,35,900.24,Clothing
1,54,1200.32,Clothing
1,37,600.17,Shoes
1,53,71.68,Toys
0,61,1200.32,Clothing
1,67,162.64,Cosmetics
0,22,4200,Technology
1,68,3150,Technology
1,23,107.52,Toys
0,41,121.98,Cosmetics
0,62,900.24,Clothing
0,27,2400.68,Shoes
0,58,35.84,Toys
1,39,1500.4,Clothing
0,42,15.15,Books
1,27,1800.51,Shoes
0,40,1500.4,Clothing
0,26,203.3,Cosmetics
0,59,1500.4,Clothing
1,43,58.65,Souvenir
0,40,107.52,Toys
1,59,71.68,Toys
1,18,15.15,Books
0,67,26.15,'Food & Beverage'
1,63,300.08,Clothing
1,57,71.68,Toys
1,57,5.23,'Food & Beverage'
1,44,40.66,Cosmetics
1,67,75.75,Books
1,54,1800.51,Shoes
0,34,600.16,Clothing
1,18,600.16,Clothing
0,57,900.24,Clothing
0,24,81.32,Cosmetics
0,31,107.52,Toys
0,41,1200.32,Clothing
1,42,15.69,'Food & Beverage'
1,43,15.15,Books
0,62,162.64,Cosmetics
1,47,1200.32,Clothing
0,49,600.16,Clothing
0,39,600.16,Clothing
1,60,30.3,Books
0,53,1500.4,Clothing
1,65,3000.85,Shoes
0,52,300.08,Clothing
0,25,107.52,Toys
0,31,1200.34,Shoes
1,59,1200.34,Shoes
0,68,10.46,'Food & Beverage'
1,53,1200.32,Clothing
0,24,40.66,Cosmetics
0,50,900.24,Clothing
0,41,600.16,Clothing
0,43,40.66,Cosmetics
1,42,179.2,Toys
1,57,5250,Technology
1,63,20.92,'Food & Beverage'
0,31,4200,Technology
1,22,600.16,Clothing
1,35,4200,Technology
0,65,300.08,Clothing
1,36,71.68,Toys
1,32,900.24,Clothing
0,26,71.68,Toys
1,52,1500.4,Clothing
0,45,1500.4,Clothing
1,18,600.16,Clothing
0,69,81.32,Cosmetics
0,27,162.64,Cosmetics
0,26,900.24,Clothing
0,20,900.24,Clothing
0,32,900.24,Clothing
0,18,23.46,Souvenir
1,55,20.92,'Food & Beverage'
0,65,600.16,Clothing
1,27,143.36,Toys
1,41,35.84,Toys
0,34,143.36,Toys
0,27,900.24,Clothing
1,19,5250,Technology
0,47,1200.32,Clothing
0,18,179.2,Toys
0,44,35.84,Toys
0,52,26.15,'Food & Beverage'
1,40,600.16,Clothing
0,57,1500.4,Clothing
0,57,600.16,Clothing
0,18,600.16,Clothing
0,52,1050,Technology
0,32,10.46,'Food & Beverage'
0,45,300.08,Clothing
0,41,40.66,Cosmetics
1,46,121.98,Cosmetics
0,51,600.16,Clothing
0,62,15.69,'Food & Beverage'
0,65,81.32,Cosmetics
1,36,300.08,Clothing
0,60,300.08,Clothing
0,40,1200.32,Clothing
1,52,162.64,Cosmetics
0,40,15.69,'Food & Beverage'
1,30,1500.4,Clothing
0,53,203.3,Cosmetics
1,27,2100,Technology
1,28,5.23,'Food & Beverage'
1,19,107.52,Toys
1,39,20.92,'Food & Beverage'
1,20,300.08,Clothing
0,20,300.08,Clothing
0,67,107.52,Toys
0,69,600.16,Clothing
1,41,162.64,Cosmetics
0,25,10.46,'Food & Beverage'
0,31,300.08,Clothing
1,36,203.3,Cosmetics
0,48,1200.34,Shoes
0,54,1500.4,Clothing
0,46,15.69,'Food & Beverage'
0,28,900.24,Clothing
1,29,20.92,'Food & Beverage'
0,38,75.75,Books
0,63,1500.4,Clothing
0,64,1200.32,Clothing
0,53,1050,Technology
0,61,15.69,'Food & Beverage'
0,19,1500.4,Clothing
1,24,900.24,Clothing
0,52,81.32,Cosmetics
0,29,900.24,Clothing
0,59,300.08,Clothing
0,24,600.17,Shoes
1,55,300.08,Clothing
1,43,3150,Technology
0,53,1200.32,Clothing
0,53,1200.34,Shoes
0,30,121.98,Cosmetics
0,25,5.23,'Food & Beverage'
0,21,600.16,Clothing
0,38,203.3,Cosmetics
1,30,11.73,Souvenir
1,52,203.3,Cosmetics
0,68,35.84,Toys
0,29,1500.4,Clothing
0,38,10.46,'Food & Beverage'
1,39,40.66,Cosmetics
0,29,3150,Technology
1,21,121.98,Cosmetics
1,40,30.3,Books
0,24,81.32,Cosmetics
0,18,1500.4,Clothing
0,68,1500.4,Clothing
0,60,35.84,Toys
1,53,23.46,Souvenir
0,61,46.92,Souvenir
0,20,15.69,'Food & Beverage'
1,67,15.69,'Food & Beverage'
0,37,179.2,Toys
0,46,1200.32,Clothing
1,43,81.32,Cosmetics
1,22,5.23,'Food & Beverage'
0,32,1050,Technology
0,61,1500.4,Clothing
0,28,143.36,Toys
0,18,900.24,Clothing
0,49,1500.4,Clothing
0,48,71.68,Toys
0,68,162.64,Cosmetics
0,67,107.52,Toys
0,29,40.66,Cosmetics
0,54,81.32,Cosmetics
1,19,20.92,'Food & Beverage'
1,27,600.17,Shoes
1,32,4200,Technology
0,64,300.08,Clothing
0,19,900.24,Clothing
1,32,26.15,'Food & Beverage'
1,48,107.52,Toys
0,60,300.08,Clothing
1,42,5.23,'Food & Beverage'
0,52,35.19,Souvenir
0,49,1200.32,Clothing
0,31,300.08,Clothing
0,29,600.16,Clothing
1,42,10.46,'Food & Beverage'
0,45,40.66,Cosmetics
0,24,121.98,Cosmetics
0,56,300.08,Clothing
1,50,35.84,Toys
0,64,45.45,Books
1,20,3150,Technology
0,37,1200.32,Clothing
0,52,300.08,Clothing
1,69,600.17,Shoes
1,22,15.69,'Food & Beverage'
0,52,26.15,'Food & Beverage'
1,27,1200.32,Clothing
0,21,2400.68,Shoes
1,37,20.92,'Food & Beverage'
0,50,121.98,Cosmetics
0,56,35.84,Toys
1,67,300.08,Clothing
1,42,203.3,Cosmetics
0,35,600.16,Clothing
1,33,5.23,'Food & Beverage'
0,36,2400.68,Shoes
0,29,26.15,'Food & Beverage'
0,22,600.17,Shoes
0,31,1500.4,Clothing
1,48,1200.32,Clothing
1,54,20.92,'Food & Beverage'
1,68,1200.32,Clothing
0,43,300.08,Clothing
0,23,162.64,Cosmetics
1,21,900.24,Clothing
0,69,3000.85,Shoes
0,51,179.2,Toys
1,53,600.16,Clothing
0,69,900.24,Clothing
1,68,600.16,Clothing
1,62,203.3,Cosmetics
0,18,143.36,Toys
1,62,2100,Technology
0,32,11.73,Souvenir
0,31,35.84,Toys
0,53,30.3,Books
1,56,900.24,Clothing
1,33,1500.4,Clothing
0,41,107.52,Toys
0,32,162.64,Cosmetics
0,65,15.69,'Food & Beverage'
0,40,40.66,Cosmetics
1,22,600.17,Shoes
0,44,3150,Technology
0,23,1500.4,Clothing
0,18,300.08,Clothing
0,24,1200.32,Clothing
1,19,203.3,Cosmetics
0,56,1500.4,Clothing
0,58,121.98,Cosmetics
0,31,900.24,Clothing
1,41,1200.32,Clothing
0,59,26.15,'Food & Beverage'
0,29,1500.4,Clothing
1,60,900.24,Clothing
1,43,1500.4,Clothing
1,24,107.52,Toys
1,59,143.36,Toys
0,52,900.24,Clothing
0,50,1200.34,Shoes
1,63,162.64,Cosmetics
0,41,900.24,Clothing
1,24,600.17,Shoes
1,24,300.08,Clothing
0,67,15.69,'Food & Beverage'
0,51,900.24,Clothing
0,25,1500.4,Clothing
0,59,15.69,'Food & Beverage'
0,21,20.92,'Food & Beverage'
1,48,75.75,Books
1,26,162.64,Cosmetics
0,53,203.3,Cosmetics
0,65,3000.85,Shoes
0,42,900.24,Clothing
1,21,300.08,Clothing
1,32,600.16,Clothing
1,18,900.24,Clothing
0,54,75.75,Books
0,48,600.16,Clothing
0,50,1500.4,Clothing
1,30,45.45,Books
0,47,1500.4,Clothing
0,55,900.24,Clothing
0,26,300.08,Clothing
0,28,5.23,'Food & Beverage'
0,52,15.69,'Food & Beverage'
1,19,1200.34,Shoes
1,56,300.08,Clothing
0,67,600.16,Clothing
0,62,5250,Technology
0,36,58.65,Souvenir
0,64,10.46,'Food & Beverage'
0,31,4200,Technology
1,58,300.08,Clothing
1,61,1200.32,Clothing
0,47,1500.4,Clothing
1,69,15.69,'Food & Beverage'
0,44,71.68,Toys
1,20,10.46,'Food & Beverage'
0,34,40.66,Cosmetics
0,64,162.64,Cosmetics
0,55,1050,Technology
1,50,81.32,Cosmetics
1,69,900.24,Clothing
0,38,900.24,Clothing
0,19,20.92,'Food & Beverage'
0,31,2400.68,Shoes
0,34,3000.85,Shoes
1,40,3000.85,Shoes
1,41,40.66,Cosmetics
1,37,1500.4,Clothing
0,47,1200.32,Clothing
1,24,1200.34,Shoes
0,33,3150,Technology
0,66,26.15,'Food & Beverage'
0,28,71.68,Toys
0,20,121.98,Cosmetics
1,51,81.32,Cosmetics
0,57,121.98,Cosmetics
1,64,1200.32,Clothing
0,27,81.32,Cosmetics
0,67,900.24,Clothing
0,63,20.92,'Food & Beverage'
0,34,143.36,Toys
1,53,40.66,Cosmetics
1,64,45.45,Books
0,36,1800.51,Shoes
0,69,900.24,Clothing
1,24,1500.4,Clothing
0,46,179.2,Toys
1,24,45.45,Books
0,45,1200.34,Shoes
0,49,45.45,Books
0,64,162.64,Cosmetics
0,26,1200.34,Shoes
0,30,900.24,Clothing
1,30,600.16,Clothing
0,53,162.64,Cosmetics
0,33,71.68,Toys
0,20,1200.32,Clothing
1,38,5.23,'Food & Beverage'
0,21,71.68,Toys
1,58,600.16,Clothing
0,27,35.84,Toys
0,26,3000.85,Shoes
0,38,1200.32,Clothing
